DEPTH,GR,NPHI,RHOB,RT,DT
2677.668,50.8,,,0.42,
2677.8204,51.39,,,0.4,
2677.9728,51.03,,,0.44,
2678.1252,49.26,,,0.44,
2678.2776000000003,50.36,,,0.46,
2678.4300000000003,50.92,,,0.5,
2678.5824000000002,53.44,,,0.49,
2678.7348,50.83,,,0.49,
2678.8872,53.53,,,0.44,
2679.0396,51.37,,,0.43,
2679.192,50.08,,,0.45,
2679.3444,47.58,,,0.45,
2679.4968000000003,50.3,,,0.45,
2679.6492000000003,52.99,,,0.46,
2679.8016000000002,56.72,,,0.44,
2679.954,52.88,,,0.42,
2680.1064,53.55,,,0.47,
2680.2588,52.63,,,0.5,
2680.4112,56.19,,,0.51,
2680.5636,58.72,,,0.51,
2680.7160000000003,56.84,,,0.53,
2680.8684000000003,56.36,,,0.48,
2681.0208000000002,53.36,,,0.56,
2681.1732,55.88,,,0.58,
2681.3256,53.16,,,0.58,
2681.478,54.28,,,0.53,
2681.6304,53.33,,,0.51,
2681.7828,63.82,,,0.59,
2681.9352000000003,73.64,,,0.6,
2682.0876000000003,79.17,,,0.52,
2682.2400000000002,75.15,,,0.51,
2682.3924,63.65,,,0.46,
2682.5448,56.64,,,0.42,
2682.6972,53.83,,,0.36,
2682.8496,57.0,,,0.39,
2683.002,58.8,,,0.4,
2683.1544000000004,56.64,,,0.46,
2683.3068000000003,52.63,,,0.49,
2683.4592000000002,50.38,,,0.51,
2683.6116,51.42,,,0.52,
2683.764,53.3,,,0.52,
2683.9164,54.31,,,0.54,
2684.0688,54.56,,,0.51,
2684.2212,55.49,,,0.52,
2684.3736000000004,55.01,,,0.47,
2684.5260000000003,51.95,,,0.48,
2684.6784000000002,52.04,,,0.46,
2684.8308,53.55,,,0.46,
2684.9832,55.6,,,0.46,
2685.1356,55.04,,,0.52,
2685.288,57.0,,,0.42,
2685.4404,58.41,,,0.41,
2685.5928000000004,54.96,,,0.38,
2685.7452000000003,53.75,,,0.39,
2685.8976000000002,51.03,,,0.35,
2686.05,51.39,,,0.35,
2686.2024,48.67,,,0.32,
2686.3548,47.75,,,0.3,
2686.5072,48.11,,,0.31,
2686.6596,47.63,,,0.31,
2686.8120000000004,49.77,,,0.31,
2686.9644000000003,50.52,,,0.32,
2687.1168000000002,50.92,,,0.33,
2687.2692,50.92,,,0.33,
2687.4216,50.16,,,0.39,
2687.574,49.96,,,0.4,
2687.7264,48.48,,,0.41,
2687.8788,49.79,,,0.4,
2688.0312000000004,49.71,,,0.4,
2688.1836000000003,50.55,,,0.37,
2688.3360000000002,49.43,,,0.36,
2688.4884,49.23,,,0.38,
2688.6408,49.88,,,0.39,
2688.7932,47.55,,,0.34,
2688.9456,48.76,,,0.37,
2689.098,48.39,,,0.43,
2689.2504000000004,52.6,,,0.52,
2689.4028000000003,50.47,,,0.57,
2689.5552000000002,51.7,,,0.6,
2689.7076,52.35,,,0.61,
2689.86,54.0,,,0.67,
2690.0124,53.44,,,0.78,
2690.1648,57.2,,,0.93,
2690.3172,70.78,,,0.97,
2690.4696000000004,89.74,,,1.01,
2690.6220000000003,104.98,,,1.05,
2690.7744000000002,110.31,,,1.05,
2690.9268,109.02,,,1.05,
2691.0792,111.26,,,0.96,
2691.2316,112.02,,,1.0,
2691.384,106.41,,,1.05,
2691.5364,90.86,,,1.2,
2691.6888000000004,80.85,,,1.17,
2691.8412000000003,71.48,,,1.01,
2691.9936000000002,64.3,,,0.75,
2692.146,52.99,,,0.47,
2692.2984,46.74,,,0.37,
2692.4508,44.21,,,0.29,
2692.6032,42.33,,,0.16,
2692.7556,43.09,,,0.16,
2692.9080000000004,41.69,,,0.2,
2693.0604000000003,42.05,,,0.25,
2693.2128000000002,39.41,,,0.33,
2693.3652,39.13,,,0.36,
2693.5176,40.73,,,0.35,
2693.67,41.86,,,0.38,
2693.8224,42.22,,,0.4,
2693.9748,40.17,,,0.42,
2694.1272000000004,37.45,,,0.42,
2694.2796000000003,37.45,,,0.39,
2694.4320000000002,37.54,,,0.47,
2694.5844,38.66,,,0.41,
2694.7368,38.94,,,0.38,
2694.8892,36.61,,,0.38,
2695.0416,37.28,,,0.38,
2695.194,37.56,,,0.4,
2695.3464000000004,40.37,,,0.41,
2695.4988000000003,41.01,,,0.39,
2695.6512000000002,40.26,,,0.36,
2695.8036,37.9,,,0.37,
2695.956,38.29,,,0.35,
2696.1084,38.29,,,0.37,
2696.2608,40.73,,,0.35,
2696.4132,41.66,,,0.34,
2696.5656000000004,42.53,,,0.35,
2696.7180000000003,42.81,,,0.37,
2696.8704000000002,41.49,,,0.36,
2697.0228,41.94,,,0.32,
2697.1752,40.26,,,0.39,
2697.3276,40.73,,,0.31,
2697.48,38.49,,,0.23,
2697.6324,37.0,,,0.2,
2697.7848000000004,39.41,,,0.2,
2697.9372000000003,40.45,,,0.27,
2698.0896000000002,43.15,,,0.3,
2698.242,43.15,,,0.28,
2698.3944,41.94,,,0.25,
2698.5468,41.1,,,0.24,
2698.6992,42.22,,,0.24,
2698.8516,45.31,,,0.24,
2699.0040000000004,44.18,,,0.24,
2699.1564000000003,40.26,,,0.25,
2699.3088000000002,38.57,,,0.26,
2699.4612,38.77,,,0.26,
2699.6136,36.16,,,0.29,
2699.766,35.96,,,0.32,
2699.9184,35.77,,,0.31,
2700.0708,38.57,,,0.32,
2700.2232000000004,38.18,,,0.3,
2700.3756000000003,39.3,,,0.33,
2700.5280000000002,40.14,,,0.31,
2700.6804,38.38,,,0.34,
2700.8328,39.33,,,0.33,
2700.9852,38.4,,,0.34,
2701.1376,40.56,,,0.33,
2701.29,38.4,,,0.32,
2701.4424000000004,37.84,,,0.35,
2701.5948000000003,37.45,,,0.39,
2701.7472000000002,37.65,,,0.34,
2701.8996,38.01,,,0.32,
2702.052,37.76,,,0.35,
2702.2044,38.49,,,0.34,
2702.3568,37.76,,,0.33,
2702.5092,36.53,,,0.37,
2702.6616000000004,37.48,,,0.4,
2702.8140000000003,39.16,,,0.35,
2702.9664000000002,41.97,,,0.35,
2703.1188,39.16,,,0.28,
2703.2712,37.56,,,0.29,
2703.4236,39.16,,,0.19,
2703.576,39.98,,,0.16,
2703.7284,41.83,,,0.16,
2703.8808000000004,40.99,,,0.14,
2704.0332000000003,44.18,,,0.14,
2704.1856000000002,42.98,,,0.13,
2704.338,40.54,,,0.15,
2704.4904,40.14,,,0.17,
2704.6428,40.99,,,0.2,
2704.7952,43.03,,,0.23,
2704.9476,44.07,,,0.31,
2705.1000000000004,43.23,,,0.33,
2705.2524000000003,40.62,,,0.36,
2705.4048000000003,38.49,,,0.4,
2705.5572,37.84,,,0.35,
2705.7096,38.4,,,0.33,
2705.862,37.28,,,0.32,
2706.0144,37.65,,,0.37,
2706.1668,39.25,,,0.37,
2706.3192000000004,39.7,,,0.35,
2706.4716000000003,40.37,,,0.33,
2706.6240000000003,39.53,,,0.3,
2706.7764,39.89,,,0.27,
2706.9288,41.1,,,0.32,
2707.0812,41.58,,,0.29,
2707.2336,41.13,,,0.23,
2707.386,38.8,,,0.22,
2707.5384000000004,38.6,,,0.24,
2707.6908000000003,40.0,,,0.21,
2707.8432000000003,40.28,,,0.22,
2707.9956,40.28,,,0.21,
2708.148,39.16,,,0.15,
2708.3004,41.1,,,0.18,
2708.4528,41.46,,,0.21,
2708.6052,40.99,,,0.25,
2708.7576000000004,40.45,,,0.36,
2708.9100000000003,39.7,,,0.32,
2709.0624000000003,41.66,,,0.33,
2709.2148,43.31,,,0.37,
2709.3672,42.95,,,0.66,
2709.5196,42.87,,,3.53,
2709.672,40.17,,,2.03,
2709.8244,39.05,,,1.73,
2709.9768000000004,34.73,,,2.27,
2710.1292000000003,33.89,,,2.15,
2710.2816000000003,33.61,,,2.43,
2710.434,37.17,,,1.22,
2710.5864,39.5,,,0.46,
2710.7388,40.73,,,0.37,
2710.8912,40.09,,,0.33,
2711.0436,37.96,,,0.42,
2711.1960000000004,39.61,,,0.59,
2711.3484000000003,40.65,,,0.43,
2711.5008000000003,41.66,,,0.32,
2711.6532,41.77,,,0.46,
2711.8056,38.97,,,0.48,
2711.958,39.36,,,0.46,
2712.1104,38.04,,,0.41,
2712.2628,41.21,,,0.4,
2712.4152000000004,42.02,,,0.41,
2712.5676000000003,41.01,,,0.5,
2712.7200000000003,38.21,,,0.48,
2712.8724,35.71,,,0.44,
2713.0248,34.95,,,0.47,
2713.1772,34.48,,,0.43,
2713.3296,35.21,,,0.45,
2713.482,37.45,,,0.43,
2713.6344000000004,39.81,,,0.5,
2713.7868000000003,40.85,,,0.47,
2713.9392000000003,40.09,,,0.48,
2714.0916,39.5,,,0.5,
2714.244,40.9,,,0.46,
2714.3964,40.06,,,0.53,
2714.5488,41.74,,,0.49,
2714.7012,39.78,,,0.46,
2714.8536000000004,39.5,,,0.51,
2715.0060000000003,37.0,,,0.57,
2715.1584000000003,36.72,,,0.58,
2715.3108,38.4,,,0.55,
2715.4632,45.7,,,0.59,
2715.6156,61.21,,,0.91,
2715.768,74.31,,,1.22,
2715.9204,80.01,,,1.38,
2716.0728000000004,74.31,,,1.42,
2716.2252000000003,73.28,,,1.17,
2716.3776000000003,70.39,,,1.2,
2716.53,66.54,,,1.58,
2716.6824,59.61,,,3.03,
2716.8348,60.17,,,2.45,
2716.9872,63.09,,,3.76,
2717.1396,67.33,,,4.1,
2717.2920000000004,67.41,,,3.6,
2717.4444000000003,65.62,,,4.0,
2717.5968000000003,59.73,,,3.72,
2717.7492,58.69,,,3.34,
2717.9016,61.77,,,2.36,
2718.054,69.71,,,2.09,
2718.2064,74.59,,,2.4,
2718.3588,72.55,,,2.75,
2718.5112000000004,65.25,,,4.28,
2718.6636000000003,57.76,,,7.39,
2718.8160000000003,51.67,,,8.23,
2718.9684,47.55,,,5.11,
2719.1208,41.38,,,1.61,
2719.2732,38.69,,,0.93,
2719.4256,38.88,,,0.83,
2719.578,37.76,,,0.84,
2719.7304000000004,39.33,,,0.69,
2719.8828000000003,38.21,,,0.65,
2720.0352000000003,38.97,,,0.58,
2720.1876,36.72,,,0.54,
2720.34,36.92,,,0.54,
2720.4924,36.92,,,0.51,
2720.6448,38.12,,,0.51,
2720.7972,38.85,,,0.48,
2720.9496000000004,37.45,,,0.42,
2721.1020000000003,36.64,,,0.46,
2721.2544000000003,36.44,,,0.48,
2721.4068,37.17,,,0.45,
2721.5592,38.74,,,0.49,
2721.7116,40.34,,,0.41,
2721.864,46.23,,,0.39,
2722.0164,54.93,,,0.69,
2722.1688000000004,64.38,,,1.23,
2722.3212000000003,69.91,,,1.38,
2722.4736000000003,72.52,,,1.59,
2722.626,69.88,,,1.42,
2722.7784,72.29,,,1.05,
2722.9308,70.44,,,0.91,
2723.0832,73.25,,,0.79,
2723.2356,64.47,,,0.48,
2723.3880000000004,58.21,,,0.33,
2723.5404000000003,45.22,,,0.34,
2723.6928000000003,41.77,,,0.78,
2723.8452,37.93,,,1.18,
2723.9976,43.17,,,1.01,
2724.15,42.7,,,0.77,
2724.3024,42.33,,,0.67,
2724.4548,40.17,,,0.63,
2724.6072000000004,41.58,,,0.62,
2724.7596000000003,42.78,,,0.69,
2724.9120000000003,42.33,,,0.6,
2725.0644,43.45,,,0.47,
2725.2168,44.49,,,0.32,
2725.3692,46.34,,,0.22,
2725.5216,46.91,,,0.21,
2725.674,48.2,,,0.23,
2725.8264000000004,49.79,,,0.25,
2725.9788000000003,48.5,,,0.19,
2726.1312000000003,46.26,,,0.21,
2726.2836,42.42,,,0.2,
2726.436,43.62,,,0.23,
2726.5884,45.14,,,0.29,
2726.7408,45.14,,,0.48,
2726.8932,40.82,,,0.47,
2727.0456000000004,39.95,,,0.35,
2727.1980000000003,38.94,,,0.38,
2727.3504000000003,39.81,,,0.49,
2727.5028,38.04,,,0.46,
2727.6552,39.7,,,0.54,
2727.8076,39.5,,,1.23,
2727.96,38.18,,,1.69,
2728.1124,35.57,,,1.85,
2728.2648000000004,35.29,,,1.89,
2728.4172000000003,36.44,,,2.35,
2728.5696000000003,36.24,,,1.3,
2728.722,35.32,,,0.88,
2728.8744,34.76,,,0.83,
2729.0268,36.27,,,0.82,
2729.1792,36.08,,,0.72,
2729.3316,34.84,,,0.52,
2729.4840000000004,36.13,,,0.42,
2729.6364000000003,38.26,,,0.38,
2729.7888000000003,39.11,,,0.53,
2729.9412,37.06,,,0.53,
2730.0936,39.33,,,0.22,
2730.246,46.62,,,0.33,
2730.3984,62.33,,,0.53,
2730.5508,76.16,,,0.71,
2730.7032000000004,83.85,,,0.75,
2730.8556000000003,82.84,,,0.78,
2731.0080000000003,77.03,,,0.77,
2731.1604,77.03,,,0.71,
2731.3128,74.31,,,0.73,
2731.4652,77.03,,,0.67,
2731.6176,74.96,,,0.77,
2731.77,73.47,,,1.05,
2731.9224000000004,70.27,,,1.26,
2732.0748000000003,67.75,,,1.12,
2732.2272000000003,69.8,,,0.93,
2732.3796,71.59,,,0.97,
2732.532,66.37,,,1.52,
2732.6844,57.87,,,2.18,
2732.8368,47.77,,,2.01,
2732.9892,45.5,,,1.51,
2733.1416000000004,45.03,,,0.92,
2733.2940000000003,44.18,,,0.56,
2733.4464000000003,47.66,,,0.54,
2733.5988,48.5,,,0.45,
2733.7512,52.71,,,0.34,
2733.9036,52.24,,,0.29,
2734.056,50.83,,,0.23,
2734.2084,49.63,,,0.28,
2734.3608000000004,48.22,,,0.28,
2734.5132000000003,50.19,,,0.21,
2734.6656000000003,51.39,,,0.34,
2734.818,52.15,,,0.36,
2734.9704,53.92,,,0.36,
2735.1228,52.43,,,0.32,
2735.2752,51.67,,,0.32,
2735.4276,49.99,,,0.4,
2735.5800000000004,50.72,,,0.63,
2735.7324000000003,48.39,,,0.89,
2735.8848000000003,44.38,,,0.96,
2736.0372,42.33,,,0.93,
2736.1896,47.86,,,1.02,
2736.342,60.93,,,1.08,
2736.4944,73.56,,,0.89,
2736.6468,78.41,,,0.75,
2736.7992000000004,78.04,,,0.73,
2736.9516000000003,76.16,,,0.69,
2737.1040000000003,75.04,,,0.74,
2737.2564,73.08,,,0.78,
2737.4088,71.31,,,0.78,
2737.5612,75.15,,,0.74,
2737.7136,73.39,,,0.9,
2737.866,67.58,,,1.4,
2738.0184000000004,53.53,,,2.25,
2738.1708000000003,45.84,,,2.06,
2738.3232000000003,40.71,,,1.62,
2738.4756,46.79,,,1.2,
2738.628,59.61,,,2.6,
2738.7804,73.44,,,2.64,
2738.9328,77.09,,,2.82,
2739.0852,70.36,,,2.81,
2739.2376000000004,67.47,,,2.77,
2739.3900000000003,67.95,,,2.64,
2739.5424000000003,67.86,,,2.72,
2739.6948,59.53,,,2.97,
2739.8472,50.19,,,3.82,
2739.9996,44.58,,,5.68,
2740.152,39.64,,,5.47,
2740.3044,37.84,,,5.59,
2740.4568000000004,33.36,,,4.5,
2740.6092000000003,33.72,,,4.18,
2740.7616000000003,34.0,,,1.64,
2740.914,38.29,,,0.55,
2741.0664,39.78,,,0.24,
2741.2188,39.89,,,0.25,
2741.3712,38.69,,,0.26,
2741.5236,40.45,,,0.28,
2741.6760000000004,40.26,,,0.29,
2741.8284000000003,40.54,,,0.25,
2741.9808000000003,39.33,,,0.26,
2742.1332,41.57,,,0.25,
2742.2856,41.94,,,0.27,
2742.438,41.38,,,0.27,
2742.5904,41.27,,,0.28,
2742.7428,40.23,,,0.27,
2742.8952000000004,41.91,,,0.27,
2743.0476000000003,39.58,,,0.28,
2743.2000000000003,39.22,,,0.25,
2743.3524,38.38,,,0.27,
2743.5048,39.58,,,0.29,
2743.6572,41.94,,,0.26,
2743.8096,42.5,,,0.23,
2743.962,44.1,,,0.24,
2744.1144000000004,41.66,,,0.24,
2744.2668000000003,38.94,,,0.29,
2744.4192000000003,39.33,,,0.28,
2744.5716,40.26,,,0.26,
2744.724,40.73,,,0.22,
2744.8764,38.66,,,0.26,
2745.0288,39.58,,,0.26,
2745.1812,40.42,,,0.25,
2745.3336000000004,41.55,,,0.33,
2745.4860000000003,40.06,,,0.29,
2745.6384000000003,41.94,,,0.24,
2745.7908,41.94,,,0.27,
2745.9432,42.42,,,0.3,
2746.0956,40.62,,,0.3,
2746.248,42.22,,,0.28,
2746.4004,43.71,,,0.32,
2746.5528000000004,44.38,,,0.32,
2746.7052000000003,44.1,,,0.41,
2746.8576000000003,43.93,,,0.5,
2747.01,45.25,,,0.4,
2747.1624,45.05,,,0.42,
2747.3148,42.7,,,0.56,
2747.4672,43.43,,,0.79,
2747.6196,42.87,,,4.09,
2747.7720000000004,53.44,,,10.9,
2747.9244000000003,61.49,,,6.06,
2748.0768000000003,77.29,,,1.62,
2748.2292,79.33,,,1.2,
2748.3816,79.7,,,1.0,
2748.534,69.71,,,1.09,
2748.6864,60.54,,,2.9,
2748.8388,49.68,,,9.38,
2748.9912000000004,41.35,,,34.58,
2749.1436000000003,38.55,,,72.47,
2749.2960000000003,39.95,,,33.32,
2749.4484,39.78,,,12.12,
2749.6008,39.61,,,3.32,
2749.7532,38.8,,,0.37,
2749.9056,39.53,,,0.34,
2750.058,38.69,,,0.32,
2750.2104000000004,37.73,,,0.46,
2750.3628000000003,38.77,,,0.36,
2750.5152000000003,42.7,,,0.28,
2750.6676,41.77,,,0.18,
2750.82,41.69,,,0.16,
2750.9724,39.08,,,0.19,
2751.1248,40.0,,,0.24,
2751.2772,41.77,,,0.28,
2751.4296000000004,42.98,,,0.34,
2751.5820000000003,41.57,,,0.34,
2751.7344000000003,41.21,,,0.32,
2751.8868,41.57,,,0.33,
2752.0392,44.02,,,0.29,
2752.1916,44.74,,,0.25,
2752.344,44.18,,,0.23,
2752.4964,43.9,,,0.25,
2752.6488000000004,41.94,,,0.23,
2752.8012000000003,47.94,,,0.3,
2752.9536000000003,54.2,,,0.4,
2753.106,57.96,,,0.36,
2753.2584,53.55,,,0.22,
2753.4108,46.18,,,0.27,
2753.5632,40.37,,,0.3,
2753.7156,36.64,,,0.29,
2753.8680000000004,37.2,,,0.31,
2754.0204000000003,38.04,,,0.31,
2754.1728000000003,39.81,,,0.31,
2754.3252,41.38,,,0.31,
2754.4776,43.62,,,0.29,
2754.63,44.46,,,0.28,
2754.7824,43.54,,,0.28,
2754.9348,43.15,,,0.29,
2755.0872000000004,42.3,,,0.28,
2755.2396000000003,41.29,,,0.28,
2755.3920000000003,37.48,,,0.29,
2755.5444,36.16,,,0.32,
2755.6968,35.96,,,0.3,
2755.8492,38.49,,,0.27,
2756.0016,39.16,,,0.27,
2756.154,41.97,,,0.3,
2756.3064000000004,42.98,,,0.29,
2756.4588000000003,44.18,,,0.3,
2756.6112000000003,42.02,,,0.3,
2756.7636,42.02,,,0.29,
2756.916,42.39,,,0.29,
2757.0684,41.27,,,0.31,
2757.2208,41.38,,,0.28,
2757.3732,39.33,,,0.3,
2757.5256000000004,41.66,,,0.3,
2757.6780000000003,40.34,,,0.27,
2757.8304000000003,42.02,,,0.32,
2757.9828,41.21,,,0.32,
2758.1352,40.09,,,0.31,
2758.2876,40.09,,,0.29,
2758.44,39.33,,,0.3,
2758.5924,41.66,,,0.3,
2758.7448000000004,40.06,,,0.27,
2758.8972000000003,40.06,,,0.34,
2759.0496000000003,37.54,,,0.27,
2759.202,37.34,,,0.34,
2759.3544,38.46,,,0.37,
2759.5068,40.17,,,0.36,
2759.6592,40.17,,,0.34,
2759.8116,39.41,,,0.45,
2759.9640000000004,39.86,,,0.7,
2760.1164000000003,41.1,,,0.93,
2760.2688000000003,42.3,,,0.37,
2760.4212,41.18,,,0.22,
2760.5736,38.83,,,0.2,
2760.726,35.09,,,0.2,
2760.8784,35.38,,,0.19,
2761.0308,36.61,,,0.25,
2761.1832000000004,39.13,,,0.26,
2761.3356000000003,40.17,,,0.31,
2761.4880000000003,39.81,,,0.34,
2761.6404,40.85,,,0.29,
2761.7928,41.49,,,0.33,
2761.9452,47.1,,,0.35,
2762.0976,47.38,,,0.63,
2762.25,46.46,,,1.15,
2762.4024000000004,41.97,,,1.7,
2762.5548000000003,43.09,,,2.31,
2762.7072000000003,49.54,,,2.26,
2762.8596000000002,62.45,,,1.98,
2763.012,72.83,,,1.5,
2763.1644,76.67,,,1.31,
2763.3168,73.39,,,1.27,
2763.4692,68.42,,,1.43,
2763.6216,65.06,,,1.61,
2763.7740000000003,57.37,,,2.13,
2763.9264000000003,48.78,,,2.83,
2764.0788000000002,41.58,,,3.13,
2764.2312,38.88,,,2.91,
2764.3836,39.41,,,2.42,
2764.536,39.78,,,1.45,
2764.6884,41.55,,,0.85,
2764.8408,43.54,,,0.46,
2764.9932000000003,42.7,,,0.37,
2765.1456000000003,42.5,,,0.39,
2765.2980000000002,43.31,,,0.41,
2765.4504,44.07,,,0.4,
2765.6028,44.18,,,0.41,
2765.7552,42.14,,,0.4,
2765.9076,44.1,,,0.64,
2766.06,43.99,,,0.74,
2766.2124000000003,45.67,,,0.82,
2766.3648000000003,43.9,,,1.12,
2766.5172000000002,42.05,,,1.42,
2766.6696,40.2,,,1.94,
2766.822,38.8,,,2.73,
2766.9744,37.96,,,2.78,
2767.1268,35.32,,,2.72,
2767.2792,30.72,,,2.85,
2767.4316000000003,25.87,,,2.97,
2767.5840000000003,22.7,,,2.98,
2767.7364000000002,21.57,,,2.96,
2767.8888,21.74,,,2.72,
2768.0412,21.54,,,2.54,
2768.1936,20.42,,,2.32,
2768.346,18.94,,,2.31,
2768.4984,21.1,,,2.26,
2768.6508000000003,23.54,,,2.24,
2768.8032000000003,24.94,,,2.38,
2768.9556000000002,22.41,,,2.52,
2769.108,21.38,,,2.56,
2769.2604,19.5,,,2.73,
2769.4128,19.41,,,2.84,
2769.5652,20.65,,,2.86,
2769.7176,21.4,,,3.25,
2769.8700000000003,20.82,,,3.66,
2770.0224000000003,19.02,,,3.09,
2770.1748000000002,20.23,,,2.7,
2770.3272,22.02,,,2.71,
2770.4796,20.62,,,3.67,
2770.632,18.57,,,3.72,
2770.7844,17.36,,,3.31,
2770.9368,18.4,,,2.92,
2771.0892000000003,20.0,,,2.82,
2771.2416000000003,21.12,,,2.78,
2771.3940000000002,20.17,,,2.68,
2771.5464,18.09,,,2.38,
2771.6988,17.7,,,2.24,
2771.8512,22.11,,,2.18,
2772.0036,25.19,,,2.17,
2772.156,25.39,,,2.21,
2772.3084000000003,20.82,,,2.11,
2772.4608000000003,19.33,,,1.99,
2772.6132000000002,19.05,,,1.99,
2772.7656,21.38,,,2.21,
2772.918,21.66,,,2.33,
2773.0704,20.42,,,2.3,
2773.2228,20.79,,,2.11,
2773.3752,22.19,,,1.98,
2773.5276000000003,21.74,,,1.87,
2773.6800000000003,20.25,,,1.84,
2773.8324000000002,19.5,,,2.0,
2773.9848,19.95,,,2.14,
2774.1372,19.78,,,2.4,
2774.2896,20.06,,,2.69,
2774.442,23.62,,,2.77,
2774.5944,24.55,,,2.86,
2774.7468000000003,25.95,,,3.2,
2774.8992000000003,24.74,,,3.04,
2775.0516000000002,25.87,,,3.12,
2775.204,25.3,,,3.14,
2775.3564,25.39,,,2.9,
2775.5088,25.3,,,2.62,
2775.6612,25.87,,,2.17,
2775.8136,26.82,,,2.3,
2775.9660000000003,26.34,,,2.38,
2776.1184000000003,25.05,,,2.55,
2776.2708000000002,22.5,,,2.74,
2776.4232,23.9,,,2.95,
2776.5756,27.27,,,3.17,
2776.728,27.66,,,3.35,
2776.8804,25.61,,,3.49,
2777.0328,22.13,,,3.48,
2777.1852000000003,23.06,,,3.47,
2777.3376000000003,24.91,,,3.49,
2777.4900000000002,25.67,,,3.55,
2777.6424,26.43,,,3.65,
2777.7948,26.34,,,3.51,
2777.9472,26.54,,,3.5,
2778.0996,26.17,,,3.67,
2778.252,25.14,,,3.95,
2778.4044000000004,23.06,,,4.16,
2778.5568000000003,23.31,,,4.0,
2778.7092000000002,24.15,,,3.65,
2778.8616,25.19,,,3.49,
2779.014,23.34,,,3.33,
2779.1664,20.82,,,3.22,
2779.3188,18.74,,,3.06,
2779.4712,17.79,,,2.87,
2779.6236000000004,16.66,,,2.85,
2779.7760000000003,17.53,,,2.87,
2779.9284000000002,17.65,,,2.72,
2780.0808,18.96,,,2.64,
2780.2332,19.53,,,2.86,
2780.3856,19.72,,,3.25,
2780.538,20.37,,,4.07,
2780.6904,18.85,,,5.09,
2780.8428000000004,16.69,,,6.46,
2780.9952000000003,15.09,,,7.34,
2781.1476000000002,14.81,,,7.75,
2781.3,14.9,,,7.38,
2781.4524,15.09,,,7.51,
2781.6048,14.05,,,7.87,
2781.7572,14.05,,,8.03,
2781.9096,12.57,,,7.9,
2782.0620000000004,14.73,,,7.55,
2782.2144000000003,16.05,,,7.46,
2782.3668000000002,17.45,,,7.38,
2782.5192,15.88,,,7.24,
2782.6716,15.77,,,7.08,
2782.824,15.29,,,6.78,
2782.9764,15.74,,,6.62,
2783.1288,14.45,,,6.59,
2783.2812000000004,13.72,,,6.78,
2783.4336000000003,13.35,,,5.92,
2783.5860000000002,13.35,,,5.1,
2783.7384,13.24,,,4.69,
2783.8908,13.24,,,4.72,
2784.0432,13.52,,,5.2,
2784.1956,14.28,,,6.02,
2784.348,15.88,,,6.76,
2784.5004000000004,17.36,,,7.38,
2784.6528000000003,18.21,,,8.26,
2784.8052000000002,18.29,,,9.29,
2784.9576,19.53,,,10.05,
2785.11,19.13,,,10.85,
2785.2624,17.73,,,11.94,
2785.4148,15.77,,,12.61,
2785.5672,15.23,,,12.6,
2785.7196000000004,14.59,,,12.53,
2785.8720000000003,12.51,,,12.01,
2786.0244000000002,12.12,,,11.43,
2786.1768,12.2,,,10.92,
2786.3292,13.69,,,10.13,
2786.4816,14.17,,,9.34,
2786.634,14.73,,,7.64,
2786.7864,14.08,,,6.55,
2786.9388000000004,13.8,,,5.75,
2787.0912000000003,13.72,,,4.84,
2787.2436000000002,12.96,,,4.58,
2787.396,13.61,,,4.82,
2787.5484,14.25,,,5.2,
2787.7008,15.93,,,5.72,
2787.8532,15.01,,,6.85,
2788.0056,14.73,,,7.31,
2788.1580000000004,15.29,,,6.61,
2788.3104000000003,16.69,,,5.29,
2788.4628000000002,16.58,,,4.11,
2788.6152,16.21,,,3.28,
2788.7676,14.73,,,2.71,
2788.92,13.8,,,2.5,
2789.0724,12.6,,,2.56,
2789.2248,14.36,,,2.72,
2789.3772000000004,14.0,,,2.87,
2789.5296000000003,14.19,,,3.09,
2789.6820000000002,14.0,,,4.06,
2789.8344,15.04,,,4.97,
2789.9868,14.45,,,5.26,
2790.1392,13.24,,,5.3,
2790.2916,12.76,,,5.32,
2790.444,13.52,,,5.62,
2790.5964000000004,13.72,,,5.78,
2790.7488000000003,17.0,,,5.27,
2790.9012000000002,20.84,,,4.65,
2791.0536,24.29,,,3.17,
2791.206,22.89,,,3.07,
2791.3584,21.29,,,2.86,
2791.5108,18.85,,,2.85,
2791.6632,18.94,,,3.0,
2791.8156000000004,18.46,,,3.17,
2791.9680000000003,18.74,,,3.47,
2792.1204000000002,21.91,,,4.18,
2792.2728,22.11,,,4.19,
2792.4252,23.79,,,4.48,
2792.5776,22.86,,,4.72,
2792.73,22.67,,,5.58,
2792.8824,19.58,,,8.72,
2793.0348000000004,16.94,,,10.75,
2793.1872000000003,15.74,,,11.58,
2793.3396000000002,15.85,,,12.23,
2793.492,14.19,,,13.37,
2793.6444,14.59,,,13.79,
2793.7968,14.59,,,13.21,
2793.9492,17.0,,,12.4,
2794.1016,17.56,,,11.24,
2794.2540000000004,17.65,,,10.69,
2794.4064000000003,16.44,,,10.28,
2794.5588000000002,15.68,,,9.32,
2794.7112,15.12,,,8.77,
2794.8636,14.08,,,7.75,
2795.016,12.57,,,6.53,
2795.1684,13.97,,,5.78,
2795.3208,15.2,,,5.43,
2795.4732000000004,15.6,,,5.23,
2795.6256000000003,16.52,,,5.08,
2795.7780000000002,14.81,,,4.8,
