DEPTH,GR,NPHI,RHOB,RT,DT
316.8396,19.6093006,,,0.45449998,
316.992,18.6662006,,,0.45469999,
317.1444,17.7229995,,,0.44350001,
317.2968,17.0550003,,,0.3982,
317.4492,18.1159992,,,0.3754,
317.6016,19.5699996,,,0.37509998,
317.754,19.177,,,0.3533,
317.9064,18.1159992,,,0.34079998,
318.0588,15.9153995,,,0.3382,
318.2112,16.4654998,,,0.305,
318.3636,17.2908,,,0.3014,
318.516,19.6093006,,,0.29480001,
318.6684,19.6093006,,,0.26089999,
318.8208,17.6443996,,,0.2653,
318.9732,14.2649002,,,0.2536,
319.1256,13.0466995,,,0.35319998,
319.278,13.6753997,,,0.2978,
319.4304,15.4830999,,,0.25150001,
319.5828,16.0333003,,,0.2185,
319.7352,15.9153995,,,0.23029999,
319.8876,15.1687002,,,0.19519999,
320.04,13.7146997,,,0.18269999,
320.1924,14.6185998,,,0.1941,
320.3448,16.1903991,,,0.18129999,
320.4972,17.9195003,,,0.2237,
320.6496,16.6226997,,,0.1877,
320.802,14.5006999,,,0.2257,
320.9544,12.7715997,,,0.21259999,
321.1068,13.1645002,,,0.46639999,
321.2592,13.3217,,,0.28159999,
321.4116,14.1077003,,,0.54640001,
321.564,13.9898004,,,0.37189999,
321.7164,14.7363996,,,0.57249999,
321.8688,15.0115003,,,0.54579997,
322.0212,16.4262008,,,0.53299999,
322.1736,17.6443996,,,0.73449999,
322.326,18.5482997,,,1.37660002,
322.4784,18.8234004,,,0.73549997,
322.6308,18.4304008,,,2.14089989,
322.7832,17.2514991,,,2.95560002,
322.9356,15.9153995,,,1.92610001,
323.088,14.0684003,,,2.3413999,
323.2404,12.8894996,,,1.38619995,
323.3928,12.5357999,,,1.89629995,
323.5452,13.4395999,,,1.73870003,
323.6976,14.5006999,,,1.78499996,
323.85,15.1294002,,,1.67040002,
324.0024,16.7012996,,,1.53989994,
324.1548,19.5699996,,,1.83130002,
324.3072,22.084999,,,1.29970002,
324.4596,22.8710002,,,1.48790001,
324.612,20.7882003,,,1.15069997,
324.7644,17.3694,,,1.12349998,
324.9168,16.8584995,,,1.88919997,
325.0692,18.273199,,,1.51760005,
325.2216,18.9020004,,,1.01530003,
325.374,16.9370994,,,1.02719998,
325.5264,14.0684003,,,0.71649998,
325.6788,13.5574998,,,0.9156,
325.8312,14.7363996,,,0.7529,
325.9836,16.8584995,,,0.85070002,
326.136,20.9454002,,,0.91879999,
326.2884,25.5431995,,,0.96759998,
326.4408,31.0447998,,,0.76609998,
326.5932,35.6032981,,,0.81339997,
326.7456,40.0438995,,,0.8495,
326.898,44.2094001,,,0.9264,
327.0504,50.104,,,1.11399996,
327.2028,53.7585983,,,1.63359999,
327.3552,55.2126007,,,2.12870001,
327.5076,52.7369003,,,2.22919988,
327.66,51.0471,,,1.7946,
327.8124,51.6758995,,,1.74989998,
327.9648,54.5446014,,,1.57879996,
328.1172,55.9593009,,,1.69179999,
328.2696,53.2477989,,,1.82039999,
328.422,47.2352981,,,1.65480005,
328.5744,42.1659011,,,1.0101,
328.7268,37.8039016,,,0.6405,
328.8792,36.625,,,0.60180002,
329.0316,35.4067993,,,1.21239995,
329.184,37.9217987,,,1.76929998,
329.3364,41.5764999,,,2.33719992,
329.4888,46.331501,,,2.21950006,
329.6412,50.1432991,,,1.96500003,
329.7936,52.3832015,,,1.54739999,
329.946,54.4659996,,,1.54480004,
330.0984,54.1908988,,,1.59860002,
330.2508,52.4617996,,,1.79079997,
330.4032,49.0429992,,,1.78410005,
330.5556,47.9818992,,,1.92620003,
330.708,50.8899002,,,1.69229996,
330.8604,56.3914985,,,1.79079997,
331.0128,60.5964012,,,1.78219997,
331.1652,61.8931999,,,1.90540003,
331.3176,59.5353012,,,1.51909995,
331.47,56.2737007,,,1.19869995,
331.6224,48.8072013,,,0.99129998,
331.7748,41.8908996,,,0.9185,
331.9272,37.1358985,,,1.10259997,
332.0796,38.8256988,,,1.31099998,
332.232,41.9301986,,,1.54260003,
332.3844,47.4710998,,,1.60479998,
332.5368,48.0211982,,,1.4289,
332.6892,46.8815994,,,1.15369999,
332.8416,42.7947006,,,1.12960004,
332.994,41.7336997,,,1.19579994,
333.1464,41.9695014,,,1.14460003,
333.2988,41.1834983,,,1.11590003,
333.4512,39.8866996,,,1.26830005,
333.6036,40.9477005,,,1.25639998,
333.756,44.8774986,,,1.17009997,
333.9084,49.7109985,,,1.10140001,
334.0608,52.5797004,,,1.1365,
334.2132,52.7369003,,,1.24249994,
334.3656,51.9510002,,,1.45920002,
334.518,51.4401016,,,1.5647,
334.6704,54.1908988,,,1.47959995,
334.8228,57.3347015,,,1.29030001,
334.9752,60.4785003,,,1.18579995,
335.1276,63.3471984,,,1.20469999,
335.28,65.1941986,,,1.42340004,
335.4324,67.4340972,,,1.62349998,
335.5848,69.5168991,,,1.98129999,
335.7372,73.0535964,,,1.96679997,
